[2026-02-18 10:01:32] --- ALERT SYSTEM REBOOTED ---
[2026-02-18 10:04:29] --- ALERT SYSTEM REBOOTED ---
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 14, 48, 431976), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 823.0, 'gas': 823.8, 'rain': 4095.0, 'motion': 1, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:14:53] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:14:53] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:14:53] Device query done. Found=True
[2026-02-18 10:14:53] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:14:53] [ML] Starting report for N/A
[2026-02-18 10:14:53] [ML] Risk calc: CRITICAL
[2026-02-18 10:14:53] [ML] Health check done
[2026-02-18 10:14:53] [ML] Prediction done
[2026-02-18 10:14:53] [ML] Text generation done
[2026-02-18 10:14:54] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:14:53.396326'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 14, 53, 396326), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 823.0, 'gas': 823.2, 'rain': 4095.0, 'motion': 1, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:14:54] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:14:54] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:14:54] Device query done. Found=True
[2026-02-18 10:14:54] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:14:54] [ML] Starting report for N/A
[2026-02-18 10:14:54] [ML] Risk calc: CRITICAL
[2026-02-18 10:14:54] [ML] Health check done
[2026-02-18 10:14:54] [ML] Prediction done
[2026-02-18 10:14:54] [ML] Text generation done
[2026-02-18 10:14:55] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:14:54.520502'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 14, 54, 520502), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 821.0, 'gas': 822.6, 'rain': 4095.0, 'motion': 1, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:14:57] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:14:57] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:14:57] Device query done. Found=True
[2026-02-18 10:14:57] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:14:57] [ML] Starting report for N/A
[2026-02-18 10:14:57] [ML] Risk calc: CRITICAL
[2026-02-18 10:14:57] [ML] Health check done
[2026-02-18 10:14:57] [ML] Prediction done
[2026-02-18 10:14:57] [ML] Text generation done
[2026-02-18 10:14:57] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:14:57.312791'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 14, 57, 312791), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 822.0, 'gas': 822.4, 'rain': 4095.0, 'motion': 1, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:14:58] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:14:58] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:14:58] Device query done. Found=True
[2026-02-18 10:14:58] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:14:58] [ML] Starting report for N/A
[2026-02-18 10:14:58] [ML] Risk calc: CRITICAL
[2026-02-18 10:14:58] [ML] Health check done
[2026-02-18 10:14:58] [ML] Prediction done
[2026-02-18 10:14:58] [ML] Text generation done
[2026-02-18 10:14:59] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:14:58.607778'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 14, 58, 607778), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 823.0, 'gas': 822.4, 'rain': 4095.0, 'motion': 1, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:14:59] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:14:59] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:14:59] Device query done. Found=True
[2026-02-18 10:14:59] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:14:59] [ML] Starting report for N/A
[2026-02-18 10:14:59] [ML] Risk calc: CRITICAL
[2026-02-18 10:14:59] [ML] Health check done
[2026-02-18 10:14:59] [ML] Prediction done
[2026-02-18 10:14:59] [ML] Text generation done
[2026-02-18 10:14:59] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:14:59.109778'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 14, 59, 109778), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 822.0, 'gas': 822.2, 'rain': 4095.0, 'motion': 0, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:14:59] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:14:59] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:14:59] Device query done. Found=True
[2026-02-18 10:15:00] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:15:00] [ML] Starting report for N/A
[2026-02-18 10:15:00] [ML] Risk calc: CRITICAL
[2026-02-18 10:15:00] [ML] Health check done
[2026-02-18 10:15:00] [ML] Prediction done
[2026-02-18 10:15:00] [ML] Text generation done
[2026-02-18 10:15:00] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:14:59.599699'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 14, 59, 599699), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 820.0, 'gas': 821.6, 'rain': 4095.0, 'motion': 0, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:15:00] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:15:00] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:15:00] Device query done. Found=True
[2026-02-18 10:15:00] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:15:00] [ML] Starting report for N/A
[2026-02-18 10:15:00] [ML] Risk calc: CRITICAL
[2026-02-18 10:15:00] [ML] Health check done
[2026-02-18 10:15:00] [ML] Prediction done
[2026-02-18 10:15:00] [ML] Text generation done
[2026-02-18 10:15:00] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:15:00.360845'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 15, 0, 360845), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 821.0, 'gas': 821.6, 'rain': 4095.0, 'motion': 1, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:15:00] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:15:00] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:15:00] Device query done. Found=True
[2026-02-18 10:15:01] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:15:01] [ML] Starting report for N/A
[2026-02-18 10:15:01] [ML] Risk calc: CRITICAL
[2026-02-18 10:15:01] [ML] Health check done
[2026-02-18 10:15:01] [ML] Prediction done
[2026-02-18 10:15:01] [ML] Text generation done
[2026-02-18 10:15:01] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:15:00.842267'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 15, 0, 842267), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 821.0, 'gas': 821.4, 'rain': 4095.0, 'motion': 1, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:15:01] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:15:01] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:15:01] Device query done. Found=True
[2026-02-18 10:15:01] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:15:01] [ML] Starting report for N/A
[2026-02-18 10:15:01] [ML] Risk calc: CRITICAL
[2026-02-18 10:15:01] [ML] Health check done
[2026-02-18 10:15:01] [ML] Prediction done
[2026-02-18 10:15:01] [ML] Text generation done
[2026-02-18 10:15:01] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:15:01.338193'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 15, 1, 338193), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 821.0, 'gas': 821.0, 'rain': 4095.0, 'motion': 1, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
(Background on this error at: https://sqlalche.me/e/20/f405)
[2026-02-18 10:15:01] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:15:01] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:15:02] Device query done. Found=True
[2026-02-18 10:15:02] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:15:02] [ML] Starting report for N/A
[2026-02-18 10:15:02] [ML] Risk calc: CRITICAL
[2026-02-18 10:15:02] [ML] Health check done
[2026-02-18 10:15:02] [ML] Prediction done
[2026-02-18 10:15:02] [ML] Text generation done
[2026-02-18 10:15:02] ❌ IoT Data Error (Inner): (psycopg2.errors.InvalidSchemaName) schema "np" does not exist
LINE 1: ...tam_in', '2026-02-18T10:15:01.844525'::timestamp, np.float64...
                                                             ^

[SQL: INSERT INTO sensor_data (device_id, timestamp, temperature, humidity, pressure, wind_speed, pm2_5, pm10, mq_raw, gas, rain, motion, ph, trust_score, anomaly_label, smart_insight, user_id) VALUES (%(device_id)s, %(timestamp)s, %(temperature)s, %(humidity)s, %(pressure)s, %(wind_speed)s, %(pm2_5)s, %(pm10)s, %(mq_raw)s, %(gas)s, %(rain)s, %(motion)s, %(ph)s, %(trust_score)s, %(anomaly_label)s, %(smart_insight)s, %(user_id)s) RETURNING sensor_data.id]
[parameters: {'device_id': 'DASHBOARD_skunthal_gitam_in', 'timestamp': datetime.datetime(2026, 2, 18, 10, 15, 1, 844525), 'temperature': np.float64(23.034267954674647), 'humidity': np.float64(45.304296655022995), 'pressure': 1013.0, 'wind_speed': 0.0, 'pm2_5': np.float64(10.161435390302358), 'pm10': 0.0, 'mq_raw': 820.0, 'gas': 820.6, 'rain': 4095.0, 'motion': 1, 'ph': 7.0, 'trust_score': 100.0, 'anomaly_label': 'Statistical Outlier', 'smart_insight': '🔴 CRITICAL SAFETY RISK: Immediate Action Required. | ⚠️ Elevated Gas Levels: Inspect for leaks. | ⚠️ Anomaly Detected: Statistical Outlier behavior is unusual.', 'user_id': 6}]
